experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,26,28,-1.06,7.360461942025107,-1.0,0.0,8,12.032473832939125,8.489965228853212
tiger,0.9,2,5,250,26,29,-1.0,0.0,2.48,5.607994293863003,8,12.696421950405822,8.707424548127754
tiger,0.9,2,5,250,26,30,3.4400000000000004,4.578908166801339,-1.0,0.0,8,12.441850605762433,8.58963775319998
tiger,0.9,2,5,250,26,31,-1.0,0.0,3.4400000000000004,4.578908166801339,10,12.649218267153245,9.422293316659502
tiger,0.9,2,5,250,26,32,3.1399999999999997,4.943723293227484,-1.0,0.0,8,12.771112837239816,8.83683815850342
tiger,0.9,2,5,250,26,33,-1.0,0.0,-1.0,0.0,8,12.142360886431364,8.58142887262688
tiger,0.9,2,5,250,26,34,3.0199999999999996,5.077361519529608,4.3999999999999995,2.9393876913398134,8,15.766332326561326,8.682172625395902
tiger,0.9,2,5,250,26,35,-1.0,0.0,-1.0,0.0,8,12.105775775991196,8.505295213569667
tiger,0.9,2,5,250,26,36,3.3200000000000003,4.730496802662485,2.12,5.908096140043763,8,15.601698271313754,8.520587418681863
tiger,0.9,2,5,250,26,37,-2.1400000000000006,7.491355017618642,-1.0,0.0,8,13.551353584914152,8.504710777645798
tiger,0.9,2,5,250,26,38,-3.22,7.4653600047151105,2.8400000000000003,5.266345981798005,8,16.116703327807166,8.541610630803468
tiger,0.9,2,5,250,26,39,-1.0,0.0,-3.04,7.480534740244176,8,12.200856467507169,9.183683710121052
tiger,0.9,2,5,250,26,40,2.6600000000000006,5.442830146164769,-2.2600000000000007,7.496159016456361,8,13.063070059469277,8.696586203010648
tiger,0.9,2,5,250,26,41,-1.0,0.0,-1.0,0.0,8,12.541972646523842,8.50067132015105
tiger,0.9,2,5,250,26,42,2.3,5.762811813689564,-1.0,0.0,8,15.065248588597868,8.729807106622436
tiger,0.9,2,5,250,26,43,-1.0,0.0,-1.0,0.0,8,12.019993860097502,8.526611705336677
tiger,0.9,2,5,250,26,44,3.9199999999999995,3.8773186611368433,-1.0,0.0,9,16.54370449513627,8.834928558927746
tiger,0.9,2,5,250,26,45,-1.0,0.0,4.7,2.0999999999999996,9,12.040430789216245,9.351225093785096
tiger,0.9,2,5,250,26,46,-1.0,0.0,-1.0,0.0,8,13.110271113966757,8.532053836166678
tiger,0.9,2,5,250,26,47,4.88,1.3362634470792052,2.6599999999999997,5.442830146164769,10,16.51232569110229,9.385532298864888
tiger,0.9,2,5,250,26,48,-2.56,7.499759996159876,-1.0,0.0,8,12.08065400998121,8.511966037065246
tiger,0.9,2,5,250,26,49,-2.74,7.496159016456361,3.9200000000000004,3.877318661136843,10,12.064126497094211,9.080878869848867
tiger,0.9,2,5,250,27,0,-1.0,0.0,2.5399999999999996,5.5541335958005185,8,12.14347429082875,8.737262068869317
tiger,0.9,2,5,250,27,1,2.6599999999999997,5.442830146164769,-2.0800000000000005,7.488230765674893,8,12.910113891552735,8.52374655733153
tiger,0.9,2,5,250,27,2,-1.0,0.0,-2.1999999999999997,7.493997598078078,8,12.230079201942056,8.551508777392604
tiger,0.9,2,5,250,27,3,2.8400000000000003,5.266345981798005,-1.0,0.0,8,16.548625305127963,8.586443080491371
tiger,0.9,2,5,250,27,4,-2.8600000000000003,7.491355017618642,-1.0,0.0,8,12.161267270804695,8.687592205447345
tiger,0.9,2,5,250,27,5,-1.0,0.0,-1.0,0.0,8,12.845412162938146,8.51679066237211
tiger,0.9,2,5,250,27,6,3.3200000000000003,4.730496802662485,-1.0,0.0,8,16.602106202014433,8.66070430352842
tiger,0.9,2,5,250,27,7,-1.0,0.0,-1.0,0.0,8,12.068927596319469,8.85936235523161
tiger,0.9,2,5,250,27,8,3.3200000000000003,4.730496802662485,4.76,1.8821264569629745,10,13.159879647237975,9.280587171686069
tiger,0.9,2,5,250,27,9,-1.0,0.0,-2.1399999999999997,7.491355017618642,8,12.045461957912948,8.565184059056117
tiger,0.9,2,5,250,27,10,2.3600000000000003,5.712302512997714,-2.62,7.4990399385521345,8,13.211080220688398,8.510678751541061
tiger,0.9,2,5,250,27,11,-1.8399999999999994,7.470903559811222,-1.0,0.0,8,14.071558133246722,8.531587400076106
tiger,0.9,2,5,250,27,12,-1.0,0.0,3.1399999999999997,4.943723293227484,8,12.138378048694559,8.525559616276938
tiger,0.9,2,5,250,27,13,3.1399999999999997,4.943723293227484,-1.0,0.0,8,14.780143829525255,8.49379104257317
tiger,0.9,2,5,250,27,14,-1.0,0.0,2.3,5.762811813689564,8,12.727506679411395,8.929911461183522
tiger,0.9,2,5,250,27,15,2.96,5.141828468550853,-1.0,0.0,8,15.38607057651172,8.638376939221526
tiger,0.9,2,5,250,27,16,-1.0,0.0,3.08,5.011347124277064,9,12.087329687817274,8.97587353866582
tiger,0.9,2,5,250,27,17,3.26,4.803373814310104,-1.0,0.0,8,12.739046844313538,8.520247803105015
tiger,0.9,2,5,250,27,18,-1.0,0.0,-1.0,0.0,8,12.97779477943582,8.498699156784838
tiger,0.9,2,5,250,27,19,2.72,5.385313361356051,-1.7800000000000002,7.4653600047151105,8,15.974203593987037,8.996687930678728
tiger,0.9,2,5,250,27,20,-1.0,0.0,-1.0,0.0,8,12.730582597332333,8.507453421003042
tiger,0.9,2,5,250,27,21,2.4800000000000004,5.607994293863003,3.1399999999999997,4.943723293227484,8,13.907406087479405,9.414384802238732
tiger,0.9,2,5,250,27,22,-1.0,0.0,-1.0,0.0,8,12.138569911195734,8.488126726567703
tiger,0.9,2,5,250,27,23,2.84,5.266345981798006,2.0599999999999996,5.954527689078287,9,17.01643395483278,9.527837244041196
tiger,0.9,2,5,250,27,24,-3.2200000000000006,7.4653600047151105,-1.0,0.0,8,12.024149500229997,8.490717272893933
tiger,0.9,2,5,250,27,25,-1.0,0.0,3.26,4.803373814310104,8,12.07260970918594,8.737329953948876
tiger,0.9,2,5,250,27,26,3.5,4.5,-1.0,0.0,8,17.221633746541542,8.536577738438478
tiger,0.9,2,5,250,27,27,-2.1399999999999997,7.491355017618642,2.1800000000000006,5.860682554105792,8,12.119577245783805,8.826023279984545
tiger,0.9,2,5,250,27,28,-1.0,0.0,-2.62,7.4990399385521345,8,12.174076112913454,8.502892714833404
tiger,0.9,2,5,250,27,29,2.78,5.326499788791885,-1.7799999999999994,7.4653600047151105,8,15.395856613681511,8.620521399968906
tiger,0.9,2,5,250,27,30,-1.0,0.0,-1.0,0.0,8,12.032473832939125,8.506990099616862
tiger,0.9,2,5,250,27,31,2.0,6.0,1.5800000000000005,6.293139121297097,9,13.45450474852409,8.88073671176678
tiger,0.9,2,5,250,27,32,-2.1400000000000006,7.491355017618642,-1.0,0.0,8,12.382188096773062,8.5903865850301
tiger,0.9,2,5,250,27,33,-1.0,0.0,2.9,5.204805471869242,9,12.14637832765074,9.28072389545872
tiger,0.9,2,5,250,27,34,3.26,4.803373814310104,-1.0,0.0,8,12.71675542641388,8.493578149618656
tiger,0.9,2,5,250,27,35,-1.0,0.0,-1.0,0.0,8,12.079940624062086,8.84298800341854
tiger,0.9,2,5,250,27,36,2.420000000000001,5.6607066696659,4.46,2.7943514453268046,9,17.210086475428685,9.44626803952836
tiger,0.9,2,5,250,27,37,-3.4000000000000004,7.445804187594514,-1.0,0.0,8,12.131086425378065,8.503442350026281
tiger,0.9,2,5,250,27,38,-2.56,7.499759996159876,2.24,5.81226289838992,9,12.499917931659617,9.374001369873412
tiger,0.9,2,5,250,27,39,-2.1999999999999997,7.493997598078078,-1.0,0.0,8,12.13245058270491,8.499120471708219
tiger,0.9,2,5,250,27,40,-1.0,0.0,2.6,5.499090833947008,9,12.12957906790773,9.484292054443582
tiger,0.9,2,5,250,27,41,2.6599999999999997,5.442830146164769,-1.0,0.0,8,12.377714309382593,8.488057927349521
tiger,0.9,2,5,250,27,42,-1.0,0.0,2.84,5.266345981798006,9,12.078714763023257,9.250103426366522
tiger,0.9,2,5,250,27,43,2.72,5.385313361356051,-1.0,0.0,8,12.435696402703542,8.523694829328686
tiger,0.9,2,5,250,27,44,-2.26,7.496159016456361,-1.0,0.0,8,13.439834032286557,9.011623348975139
tiger,0.9,2,5,250,27,45,-1.0,0.0,4.76,1.8821264569629745,8,12.071754605602226,8.745675803372054
tiger,0.9,2,5,250,27,46,2.48,5.607994293863003,-2.26,7.496159016456361,8,16.317122009661357,8.521337164650602
tiger,0.9,2,5,250,27,47,-1.6,7.445804187594514,-1.0,0.0,8,12.271606171195511,8.487514618510234
tiger,0.9,2,5,250,27,48,-2.1999999999999997,7.493997598078078,3.3200000000000003,4.730496802662485,8,12.676734366179376,8.640136376067527
tiger,0.9,2,5,250,27,49,-1.0,0.0,-1.0,0.0,8,12.170550473717245,8.551924835169544
tiger,0.9,2,5,250,28,0,-1.0,0.0,-1.0,0.0,8,14.31453816345198,8.51736879874605
tiger,0.9,2,5,250,28,1,4.7,2.0999999999999996,2.0,6.0,8,17.49639923068444,8.717687510045437
tiger,0.9,2,5,250,28,2,-2.26,7.496159016456361,-2.56,7.499759996159876,8,17.49147842069275,8.537850402666482
tiger,0.9,2,5,250,28,3,-3.5799999999999996,7.421832657773955,-1.0,0.0,8,12.627802125147294,8.926095874687576
tiger,0.9,2,5,250,28,4,-1.0,0.0,-1.0,0.0,8,12.055913525968204,8.530065741449793
tiger,0.9,2,5,250,28,5,1.88,6.088152429103594,4.7,2.0999999999999996,9,13.91022520349777,9.952736451751662
tiger,0.9,2,5,250,28,6,-1.0,0.0,-2.38,7.4990399385521345,8,12.089032019890816,8.495421237136075
tiger,0.9,2,5,250,28,7,-1.0,0.0,-1.0,0.0,8,13.235820704701407,8.500964509871011
tiger,0.9,2,5,250,28,8,-3.7600000000000007,7.393402464359695,3.3200000000000003,4.730496802662485,9,12.122997930219254,9.201445347046034
tiger,0.9,2,5,250,28,9,-1.0,0.0,-1.0,0.0,8,12.029020278104774,8.492432389845508
tiger,0.9,2,5,250,28,10,2.540000000000001,5.5541335958005185,2.78,5.326499788791885,8,15.657573416920773,8.931281095840031
tiger,0.9,2,5,250,28,11,-1.8400000000000003,7.470903559811223,-3.7000000000000006,7.403377607551839,8,12.057982558167769,8.490305758568677
tiger,0.9,2,5,250,28,12,-2.38,7.4990399385521345,-1.0,0.0,8,12.502909709760905,8.723826472736265
tiger,0.9,2,5,250,28,13,-1.6600000000000001,7.452811550012519,3.26,4.803373814310104,9,12.676063733772374,9.193252842597378
tiger,0.9,2,5,250,28,14,-1.0,0.0,-1.0,0.0,8,12.017928759177943,8.493777243069362
tiger,0.9,2,5,250,28,15,-1.0,0.0,3.08,5.011347124277064,9,12.25086213458181,9.148796927292832
tiger,0.9,2,5,250,28,16,-3.7000000000000006,7.403377607551839,-2.38,7.4990399385521345,8,13.276067696320649,8.633993935910066
tiger,0.9,2,5,250,28,17,-1.0,0.0,-1.0,0.0,8,12.022832773958969,8.489282143464456
tiger,0.9,2,5,250,28,18,2.96,5.141828468550853,3.5000000000000004,4.5,8,17.471915548574003,8.614286116058764
tiger,0.9,2,5,250,28,19,-1.0,0.0,-1.0,0.0,8,12.07573319998952,8.505689370293355
tiger,0.9,2,5,250,28,20,2.6599999999999997,5.442830146164769,3.08,5.011347124277064,9,12.6367785976102,9.077880355212873
tiger,0.9,2,5,250,28,21,-1.0,0.0,-1.0,0.0,8,12.28614450673641,8.499059108648263
tiger,0.9,2,5,250,28,22,2.6599999999999997,5.442830146164769,2.6599999999999997,5.442830146164769,9,17.03689369223374,9.525114598649132
tiger,0.9,2,5,250,28,23,-1.0,0.0,-2.44,7.499759996159876,8,12.069782699903183,8.50869422775888
tiger,0.9,2,5,250,28,24,3.08,5.011347124277064,-1.0,0.0,8,14.777324713506887,8.580319545391955
tiger,0.9,2,5,250,28,25,-1.8399999999999994,7.470903559811222,3.74,4.160817227420594,10,12.16920296782166,9.311661035427885
tiger,0.9,2,5,250,28,26,-1.8400000000000003,7.470903559811223,-1.0,0.0,8,16.13107760820278,8.505295213569667
tiger,0.9,2,5,250,28,27,-2.68,7.497839688870388,2.3600000000000003,5.712302512997714,10,12.393329742440258,9.198500572385896
tiger,0.9,2,5,250,28,28,-1.0,0.0,-2.9800000000000004,7.484624239065044,8,13.014634323497228,9.12212426995992
tiger,0.9,2,5,250,28,29,2.72,5.385313361356051,-1.0,0.0,8,15.442725025052082,8.554948301706517
tiger,0.9,2,5,250,28,30,-1.6,7.445804187594514,3.4400000000000004,4.578908166801339,8,12.063027832489476,8.859202723559527
tiger,0.9,2,5,250,28,31,-1.0,0.0,-1.0,0.0,8,12.042424300188191,8.652799104655472
tiger,0.9,2,5,250,28,32,-1.0,0.0,2.8999999999999995,5.204805471869242,9,12.239468833164361,9.313303195408203
tiger,0.9,2,5,250,28,33,4.64,2.295735176365079,-1.0,0.0,8,17.20803481357228,8.508305494619862
tiger,0.9,2,5,250,28,34,-2.38,7.4990399385521345,2.6,5.499090833947008,9,12.921074026471228,9.000590858513311
tiger,0.9,2,5,250,28,35,-2.0799999999999996,7.488230765674893,-1.0,0.0,8,12.851777515672488,8.51054980528747
tiger,0.9,2,5,250,28,36,-1.0,0.0,-1.0,0.0,8,12.1257434536031,8.506745294380067
tiger,0.9,2,5,250,28,37,2.6600000000000006,5.442830146164769,4.579999999999999,2.4745908752761534,10,12.52264223598771,9.536300082073286
tiger,0.9,2,5,250,28,38,-3.0400000000000005,7.480534740244176,-1.0,0.0,8,13.577626568259024,8.491063775442441
tiger,0.9,2,5,250,28,39,-1.0,0.0,1.9400000000000004,6.044534721548054,8,12.045761307884241,8.874340611486957
tiger,0.9,2,5,250,28,40,3.38,4.655706176295922,-1.0,0.0,8,15.305221154818268,8.667504995049779
tiger,0.9,2,5,250,28,41,-1.0,0.0,1.6399999999999997,6.253830825981784,9,12.328269303663943,9.307783887277687
tiger,0.9,2,5,250,28,42,3.2,4.874423042781576,-1.0,0.0,8,16.330746240593577,8.623950661227283
tiger,0.9,2,5,250,28,43,-3.5200000000000005,7.430316278598105,2.8400000000000003,5.266345981798005,9,12.187193098820487,9.52341556836129
tiger,0.9,2,5,250,28,44,-1.0,0.0,-1.0,0.0,8,12.118605286027288,8.704403399133199
tiger,0.9,2,5,250,28,45,3.3200000000000003,4.730496802662485,3.5600000000000005,4.418868633485272,8,12.04807407812747,8.720078330071654
tiger,0.9,2,5,250,28,46,-2.26,7.496159016456361,-1.0,0.0,8,12.054342806143175,8.546257828964759
tiger,0.9,2,5,250,28,47,-1.0,0.0,2.9,5.204805471869242,8,12.164153742189246,8.782791998763859
tiger,0.9,2,5,250,28,48,-1.0,0.0,-1.7800000000000002,7.4653600047151105,8,12.977762318241714,8.564388869648344
tiger,0.9,2,5,250,28,49,4.34,3.0764264983906244,-1.7200000000000002,7.459329728601626,8,17.485257679640696,8.991829242162162
tiger,0.9,2,5,250,29,0,-1.8400000000000003,7.470903559811223,-1.48,7.430316278598106,8,12.004329826208682,8.495426765734859
tiger,0.9,2,5,250,29,1,-1.9600000000000004,7.480534740244176,-1.0,0.0,8,12.042640543401575,8.489217922199684
tiger,0.9,2,5,250,29,2,-1.0,0.0,2.9,5.204805471869242,9,13.026241026392533,9.199519609536708
tiger,0.9,2,5,250,29,3,2.8400000000000003,5.266345981798005,-1.6600000000000001,7.452811550012519,8,15.679237983012843,8.538276768726318
tiger,0.9,2,5,250,29,4,-2.1999999999999997,7.493997598078078,-1.0,0.0,8,12.968487124254235,8.70030509293262
tiger,0.9,2,5,250,29,5,-1.0,0.0,-1.0,0.0,8,13.682289041442935,8.600639910316612
tiger,0.9,2,5,250,29,6,2.24,5.81226289838992,-1.0,0.0,8,15.956423400858563,8.66309156061585
tiger,0.9,2,5,250,29,7,-1.06,7.360461942025107,5.0,0.0,9,12.083361308497533,9.224490039939194
tiger,0.9,2,5,250,29,8,-1.0,0.0,-1.0,0.0,8,13.157482036101422,8.564628417395177
tiger,0.9,2,5,250,29,9,2.96,5.141828468550853,2.5399999999999996,5.5541335958005185,8,12.622814455098684,8.68868004181634
tiger,0.9,2,5,250,29,10,-1.0,0.0,-2.5,7.5,8,12.265300576650565,8.490506703606101
tiger,0.9,2,5,250,29,11,-8.32,4.730496802662485,-1.0,0.0,8,12.155123443887895,8.581746997337795
tiger,0.9,2,5,250,29,12,-1.0,0.0,-1.0,0.0,8,12.603760655075988,8.715245444618294
tiger,0.9,2,5,250,29,13,2.3600000000000003,5.712302512997714,4.34,3.0764264983906244,8,12.036317992075698,8.907094149210986
tiger,0.9,2,5,250,29,14,-3.2800000000000002,7.4593297286016265,-1.0,0.0,8,12.179546692421617,8.51087820069625
tiger,0.9,2,5,250,29,15,-1.0,0.0,3.1399999999999997,4.943723293227484,9,12.089752467003553,9.144848689130967
tiger,0.9,2,5,250,29,16,-1.0,0.0,-2.56,7.499759996159876,8,13.013088372181567,8.760342977574954
tiger,0.9,2,5,250,29,17,4.64,2.295735176365079,-1.0,0.0,8,14.812482088478461,8.49441605075899
tiger,0.9,2,5,250,29,18,-1.0,0.0,2.24,5.81226289838992,8,12.022550628414542,8.620249821626906
tiger,0.9,2,5,250,29,19,-1.0,0.0,-1.0,0.0,8,12.248672296789058,8.498058610689622
tiger,0.9,2,5,250,29,20,4.64,2.295735176365079,2.96,5.141828468550853,8,15.939895887971566,8.748825402751319
tiger,0.9,2,5,250,29,21,-1.0,0.0,-2.32,7.497839688870388,8,12.934428016437732,8.500421201031724
tiger,0.9,2,5,250,29,22,2.12,5.908096140043763,-1.0,0.0,8,16.737249831607482,8.498149418405424
tiger,0.9,2,5,250,29,23,-1.0,0.0,3.2,4.874423042781576,8,12.980179580330486,8.921670375759096
tiger,0.9,2,5,250,29,24,3.1399999999999997,4.943723293227484,-2.9800000000000004,7.484624239065044,8,15.29623994247662,8.604919743783093
tiger,0.9,2,5,250,29,25,-2.92,7.488230765674893,-1.0,0.0,8,14.666891999036896,8.821115165772877
tiger,0.9,2,5,250,29,26,-1.0,0.0,1.88,6.088152429103594,9,12.293086355172743,9.454749811265945
tiger,0.9,2,5,250,29,27,-1.0,0.0,-1.0,0.0,8,13.656384697096364,8.504110343229364
tiger,0.9,2,5,250,29,28,4.52,2.64,-1.0,0.0,9,12.602226539861729,8.924732636728008
tiger,0.9,2,5,250,29,29,-1.0,0.0,-1.0,0.0,8,12.097515231982545,8.502355530982443
tiger,0.9,2,5,250,29,30,2.9000000000000004,5.204805471869242,-1.0,0.0,8,15.613788638482585,8.900781655045995
tiger,0.9,2,5,250,29,31,-1.8400000000000003,7.470903559811223,4.579999999999999,2.4745908752761534,10,16.02151269484838,9.527700098678364
tiger,0.9,2,5,250,29,32,-2.8000000000000003,7.493997598078078,-1.9000000000000004,7.475961476626268,8,12.659868462727385,8.509467341056743
tiger,0.9,2,5,250,29,33,-1.0,0.0,-2.26,7.496159016456361,8,12.00151228581031,8.509628820200161
tiger,0.9,2,5,250,29,34,2.96,5.141828468550853,-1.0,0.0,8,12.924410689131747,8.553009926382778
tiger,0.9,2,5,250,29,35,-1.0,0.0,2.9,5.204805471869242,8,12.079964365258574,8.738440430756647
tiger,0.9,2,5,250,29,36,1.58,6.293139121297097,-1.0,0.0,8,12.814450937873087,8.489145763718515
tiger,0.9,2,5,250,29,37,-3.3400000000000003,7.452811550012519,2.3600000000000003,5.712302512997714,9,12.277307933293041,9.611357802001429
tiger,0.9,2,5,250,29,38,-1.0,0.0,-1.0,0.0,8,12.322301010757144,8.486427239572773
tiger,0.9,2,5,250,29,39,-1.0,0.0,2.78,5.326499788791885,8,13.227440953499457,8.905259768171797
tiger,0.9,2,5,250,29,40,4.1,3.562302626111375,-1.0,0.0,8,15.06639274830749,8.535650964394836
tiger,0.9,2,5,250,29,41,-1.0,0.0,2.78,5.326499788791885,10,12.837313204465547,9.412136033571478
tiger,0.9,2,5,250,29,42,3.26,4.803373814310104,-3.1600000000000006,7.470903559811222,8,16.311989686346973,8.649249606664709
tiger,0.9,2,5,250,29,43,-1.0,0.0,-2.1399999999999997,7.491355017618642,8,12.045761307884241,8.490305758568677
tiger,0.9,2,5,250,29,44,-1.0,0.0,-3.2800000000000002,7.4593297286016265,8,12.742933709240745,8.554819261541766
tiger,0.9,2,5,250,29,45,4.3999999999999995,2.9393876913398134,-2.1999999999999997,7.493997598078078,8,16.001427236387556,8.51157603408312
tiger,0.9,2,5,250,29,46,-1.9599999999999995,7.480534740244176,-1.0,0.0,8,12.799827748839295,8.506667881769685
tiger,0.9,2,5,250,29,47,-1.0,0.0,2.420000000000001,5.6607066696659,9,12.351851630999986,9.706979851155888
tiger,0.9,2,5,250,29,48,3.08,5.011347124277064,-1.0,0.0,8,12.06713273636563,8.501224579502686
tiger,0.9,2,5,250,29,49,-2.56,7.499759996159876,-1.0,0.0,8,12.9654112063333,8.600913779452096
tiger,0.9,2,5,250,30,0,-1.0,0.0,1.5199999999999996,6.331634859971001,8,13.908430343543934,8.615267225869419
tiger,0.9,2,5,250,30,1,-3.5799999999999996,7.421832657773955,-1.8999999999999995,7.475961476626268,8,13.100878654530762,8.522424086880974
tiger,0.9,2,5,250,30,2,-1.0,0.0,-3.04,7.480534740244176,8,12.10124333339633,8.663623268946171
tiger,0.9,2,5,250,30,3,2.5399999999999996,5.5541335958005185,-2.5,7.5,8,15.443749281116611,8.485612352391485
tiger,0.9,2,5,250,30,4,-0.7599999999999998,7.295368393713918,-1.0,0.0,8,12.053810794234694,8.497954040039428
tiger,0.9,2,5,250,30,5,-1.0,0.0,-1.0,0.0,8,12.133625752432621,8.637236499779297
tiger,0.9,2,5,250,30,6,3.08,5.011347124277064,4.220000000000001,3.3304053807307,8,15.042731641470512,8.799220960691828
tiger,0.9,2,5,250,30,7,-2.44,7.499759996159876,-2.98,7.484624239065044,8,12.48982391560686,8.516994355634548
tiger,0.9,2,5,250,30,8,-3.22,7.4653600047151105,-1.0,0.0,8,16.32046816854801,8.493502452516758
tiger,0.9,2,5,250,30,9,-1.0,0.0,-1.0,0.0,8,12.017413575209467,8.914797074574388
tiger,0.9,2,5,250,30,10,-1.0,0.0,4.64,2.295735176365079,9,12.048725215424472,9.268087714688393
tiger,0.9,2,5,250,30,11,4.64,2.295735176365079,-1.0,0.0,8,15.353144074038857,8.491397266030962
tiger,0.9,2,5,250,30,12,-2.56,7.499759996159876,2.6599999999999997,5.442830146164769,8,12.088251784921408,9.116810419007097
tiger,0.9,2,5,250,30,13,-1.0,0.0,-1.0,0.0,8,12.087154682765426,8.521675255050857
tiger,0.9,2,5,250,30,14,-7.8999999999999995,5.204805471869242,2.3600000000000003,5.712302512997714,8,12.052830119300626,8.537239208747634
tiger,0.9,2,5,250,30,15,-1.9000000000000004,7.475961476626268,-1.0,0.0,8,12.100297841266633,8.49017350734756
tiger,0.9,2,5,250,30,16,-3.16,7.470903559811223,-1.0,0.0,8,17.761057006541357,8.493578149618656
tiger,0.9,2,5,250,30,17,-2.38,7.4990399385521345,-1.0,0.0,8,12.045898206141715,8.931579599442522
tiger,0.9,2,5,250,30,18,-1.0,0.0,4.76,1.8821264569629745,8,12.090592162411543,9.617497846318425
tiger,0.9,2,5,250,30,19,-1.0,0.0,-1.0,0.0,8,12.69378149611922,8.4947372303302
tiger,0.9,2,5,250,30,20,-4.0,7.3484692283495345,3.1399999999999997,4.943723293227484,9,13.010433789898272,9.326099373534152
tiger,0.9,2,5,250,30,21,-3.16,7.470903559811223,-2.62,7.4990399385521345,8,12.219645527855967,8.533404165992613
tiger,0.9,2,5,250,30,22,-3.4600000000000004,7.438306258819948,-1.0,0.0,8,12.009715788051935,8.715171583405105
tiger,0.9,2,5,250,30,23,-1.0,0.0,-1.0,0.0,8,12.703353863564734,8.666778104431316
tiger,0.9,2,5,250,30,24,-1.0,0.0,-1.0,0.0,8,12.024860672336857,8.695977332758481
tiger,0.9,2,5,250,30,25,4.579999999999999,2.4745908752761534,2.8400000000000003,5.266345981798005,9,12.773418151271441,8.877038918440979
tiger,0.9,2,5,250,30,26,-2.68,7.497839688870388,-2.56,7.499759996159876,8,12.768285827957058,8.496573898529313
tiger,0.9,2,5,250,30,27,-1.0,0.0,-2.86,7.491355017618642,8,13.065713003758873,8.498535253139769
tiger,0.9,2,5,250,30,28,1.88,6.088152429103594,-1.0,0.0,8,17.24319297559753,8.485340774049487
tiger,0.9,2,5,250,30,29,-1.0,0.0,1.9400000000000004,6.044534721548053,9,13.1848903722167,9.485379890812576
tiger,0.9,2,5,250,30,30,2.4800000000000004,5.607994293863003,-1.0,0.0,8,16.115932723917858,8.520040308146422
tiger,0.9,2,5,250,30,31,-3.2800000000000002,7.4593297286016265,-1.0,0.0,8,12.032146228142626,8.506795642667985
tiger,0.9,2,5,250,30,32,-2.98,7.484624239065044,-2.98,7.484624239065044,9,12.995604512246477,9.341904099030224
tiger,0.9,2,5,250,30,33,-1.0,0.0,-2.26,7.496159016456361,8,12.196203292380078,8.487650998256175
tiger,0.9,2,5,250,30,34,2.4800000000000004,5.607994293863003,-2.26,7.496159016456361,8,12.947825613651457,8.517364213514142
tiger,0.9,2,5,250,30,35,-1.0,0.0,-1.0,0.0,8,12.09821524099698,8.511916649834166
tiger,0.9,2,5,250,30,36,-1.0,0.0,-1.0,0.0,8,12.201956491304587,8.878494379918152
tiger,0.9,2,5,250,30,37,4.819999999999999,1.6332789106579442,-1.0,0.0,8,16.119269386578374,8.6380613431729
tiger,0.9,2,5,250,30,38,-1.0,0.0,2.3000000000000007,5.762811813689564,9,12.5002938501536,9.081443667470607
tiger,0.9,2,5,250,30,39,2.9,5.204805471869242,-1.0,0.0,8,17.51621890470576,8.565221020095708
tiger,0.9,2,5,250,30,40,-3.1600000000000006,7.470903559811222,2.3,5.762811813689564,10,15.31115415555451,9.318424253844302
tiger,0.9,2,5,250,30,41,-3.04,7.480534740244176,-2.9800000000000004,7.484624239065044,8,12.106147919710597,8.554132957818144
tiger,0.9,2,5,250,30,42,-1.0,0.0,-3.2800000000000002,7.4593297286016265,8,12.216831982391911,8.581992255919715
tiger,0.9,2,5,250,30,43,-1.0,0.0,-3.04,7.480534740244176,8,12.073008710903174,8.489965228853212
tiger,0.9,2,5,250,30,44,4.7,2.0999999999999996,-1.0,0.0,8,15.031124938575207,8.49860313821933
tiger,0.9,2,5,250,30,45,-3.04,7.480534740244176,-1.0,0.0,8,13.17664232195595,8.548490878821571
tiger,0.9,2,5,250,30,46,-1.0,0.0,4.46,2.7943514453268046,9,12.283832539191705,9.375430194840561
tiger,0.9,2,5,250,30,47,-7.779999999999999,5.326499788791885,-1.0,0.0,8,12.051745021905049,8.570020762234792
tiger,0.9,2,5,250,30,48,-1.0,0.0,2.96,5.141828468550853,9,12.108293521548212,9.661494163258032
tiger,0.9,2,5,250,30,49,2.6,5.499090833947008,-1.0,0.0,8,15.780000164740771,8.487650998256175
tiger,0.9,2,5,250,31,0,-1.0,0.0,2.12,5.908096140043762,8,12.627029144052914,8.734525378345394
tiger,0.9,2,5,250,31,1,3.5600000000000005,4.418868633485272,-1.0,0.0,8,15.16709055501666,8.490785157973495
tiger,0.9,2,5,250,31,2,-1.0,0.0,2.6599999999999997,5.442830146164769,8,12.778559170111933,8.877402872455868
tiger,0.9,2,5,250,31,3,2.3,5.762811813689564,-1.0,0.0,8,15.766332326561326,8.523978819356575
tiger,0.9,2,5,250,31,4,-1.0,0.0,1.88,6.088152429103594,10,12.182289084039464,9.264452234005113
tiger,0.9,2,5,250,31,5,-1.0,0.0,-1.0,0.0,8,12.144220264583376,8.562857700706129
tiger,0.9,2,5,250,31,6,-2.38,7.4990399385521345,2.96,5.141828468550853,9,14.901766147198234,9.53077154469092
tiger,0.9,2,5,250,31,7,-4.0,7.3484692283495345,-2.26,7.496159016456361,8,12.283933542423814,8.772257269766992
